Date,Location,RainTomorrow,Prediccion_RainTomorrow
2010-11-05,PearceRAAF,0,0
2010-11-06,PearceRAAF,0,0
2010-11-07,PearceRAAF,0,0
2010-11-08,PearceRAAF,0,0
2010-11-09,PearceRAAF,0,0
2010-11-10,PearceRAAF,1,1
2010-11-11,PearceRAAF,0,0
2010-11-12,PearceRAAF,0,0
2010-11-13,PearceRAAF,0,0
2010-11-14,PearceRAAF,0,0
2010-11-15,PearceRAAF,0,0
2010-11-16,PearceRAAF,0,0
2010-11-17,PearceRAAF,0,0
2010-11-18,PearceRAAF,0,0
2010-11-19,PearceRAAF,0,0
2010-11-20,PearceRAAF,0,0
2010-11-21,PearceRAAF,1,0
2010-11-22,PearceRAAF,0,0
2010-11-23,PearceRAAF,0,0
2010-11-24,PearceRAAF,0,0
2010-11-25,PearceRAAF,0,0
2010-11-26,PearceRAAF,0,0
2010-11-27,PearceRAAF,0,0
2010-11-28,PearceRAAF,0,0
2010-11-29,PearceRAAF,0,0
2010-11-30,PearceRAAF,0,0
2010-12-01,PearceRAAF,0,0
2010-12-02,PearceRAAF,0,0
2010-12-03,PearceRAAF,0,0
2010-12-04,PearceRAAF,0,0
2010-12-05,PearceRAAF,1,0
2010-12-06,PearceRAAF,0,0
2010-12-07,PearceRAAF,0,0
2010-12-08,PearceRAAF,0,0
2010-12-09,PearceRAAF,0,0
2010-12-10,PearceRAAF,0,0
2010-12-11,PearceRAAF,0,0
2010-12-12,PearceRAAF,0,0
2010-12-13,PearceRAAF,0,0
2010-12-14,PearceRAAF,0,0
2010-12-15,PearceRAAF,0,0
2010-12-16,PearceRAAF,0,0
2010-12-17,PearceRAAF,0,0
2010-12-18,PearceRAAF,0,0
2010-12-19,PearceRAAF,1,0
2010-12-20,PearceRAAF,1,0
2010-12-21,PearceRAAF,0,0
2010-12-22,PearceRAAF,0,0
2010-12-23,PearceRAAF,0,0
2010-12-24,PearceRAAF,0,0
2010-12-25,PearceRAAF,0,0
2010-12-26,PearceRAAF,0,0
2010-12-27,PearceRAAF,0,0
2010-12-28,PearceRAAF,0,0
2010-12-29,PearceRAAF,0,0
2010-12-30,PearceRAAF,0,0
2010-12-31,PearceRAAF,0,0
2011-01-01,PearceRAAF,0,0
2011-01-02,PearceRAAF,0,0
2011-01-03,PearceRAAF,0,0
2011-01-04,PearceRAAF,0,0
2011-01-05,PearceRAAF,1,0
2011-01-06,PearceRAAF,0,0
2011-01-07,PearceRAAF,0,0
2011-01-08,PearceRAAF,0,0
2011-01-09,PearceRAAF,0,0
2011-01-10,PearceRAAF,0,0
2011-01-11,PearceRAAF,0,0
2011-01-12,PearceRAAF,0,0
2011-01-13,PearceRAAF,0,0
2011-01-14,PearceRAAF,0,0
2011-01-15,PearceRAAF,0,0
2011-01-16,PearceRAAF,0,0
2011-01-17,PearceRAAF,0,0
2011-01-18,PearceRAAF,0,0
2011-01-19,PearceRAAF,0,0
2011-01-20,PearceRAAF,0,0
2011-01-21,PearceRAAF,0,0
2011-01-22,PearceRAAF,0,0
2011-01-23,PearceRAAF,0,0
2011-01-24,PearceRAAF,0,0
2011-01-25,PearceRAAF,0,0
2011-01-26,PearceRAAF,0,0
2011-01-27,PearceRAAF,0,0
2011-01-28,PearceRAAF,0,0
2011-01-29,PearceRAAF,0,1
2011-01-30,PearceRAAF,1,0
2011-01-31,PearceRAAF,0,0
2011-02-01,PearceRAAF,0,0
2011-02-02,PearceRAAF,0,0
2011-02-03,PearceRAAF,0,0
2011-02-04,PearceRAAF,0,0
2011-02-05,PearceRAAF,0,0
2011-02-06,PearceRAAF,0,0
2011-02-07,PearceRAAF,0,0
2011-02-08,PearceRAAF,0,0
2011-02-09,PearceRAAF,0,0
2011-02-10,PearceRAAF,0,0
2011-02-11,PearceRAAF,0,0
2011-02-12,PearceRAAF,0,0
2011-02-13,PearceRAAF,0,0
2011-02-14,PearceRAAF,0,0
2011-02-15,PearceRAAF,0,0
2011-02-16,PearceRAAF,0,0
2011-02-17,PearceRAAF,0,0
2011-02-18,PearceRAAF,0,0
2011-02-19,PearceRAAF,0,0
2011-02-20,PearceRAAF,0,0
2011-02-21,PearceRAAF,0,0
2011-02-22,PearceRAAF,0,0
2011-02-23,PearceRAAF,0,0
2011-02-24,PearceRAAF,0,0
2011-02-25,PearceRAAF,0,0
2011-02-26,PearceRAAF,0,0
2011-02-27,PearceRAAF,0,0
2011-02-28,PearceRAAF,0,0
2011-03-01,PearceRAAF,0,0
2011-03-02,PearceRAAF,0,0
2011-03-03,PearceRAAF,0,0
2011-03-04,PearceRAAF,0,0
2011-03-05,PearceRAAF,0,0
2011-03-06,PearceRAAF,0,0
2011-03-07,PearceRAAF,0,0
2011-03-08,PearceRAAF,0,0
2011-03-09,PearceRAAF,0,0
2011-03-10,PearceRAAF,0,0
2011-03-11,PearceRAAF,0,0
2011-03-12,PearceRAAF,0,0
2011-03-13,PearceRAAF,0,0
2011-03-14,PearceRAAF,0,0
2011-03-15,PearceRAAF,0,0
2011-03-16,PearceRAAF,0,0
2011-03-17,PearceRAAF,0,0
2011-03-18,PearceRAAF,0,0
2011-03-19,PearceRAAF,0,0
2011-03-20,PearceRAAF,0,0
2011-03-21,PearceRAAF,0,0
2011-03-22,PearceRAAF,0,0
2011-03-23,PearceRAAF,0,0
2011-03-24,PearceRAAF,0,0
2011-03-25,PearceRAAF,0,0
2011-03-26,PearceRAAF,0,0
2011-03-27,PearceRAAF,0,0
2011-03-28,PearceRAAF,0,0
2011-03-29,PearceRAAF,0,0
2011-03-30,PearceRAAF,0,0
2011-03-31,PearceRAAF,0,0
2011-05-01,PearceRAAF,0,0
2011-05-02,PearceRAAF,0,0
2011-05-03,PearceRAAF,0,0
2011-05-04,PearceRAAF,0,0
2011-05-05,PearceRAAF,0,0
2011-05-06,PearceRAAF,0,0
2011-05-07,PearceRAAF,0,0
2011-05-08,PearceRAAF,0,0
2011-05-09,PearceRAAF,0,0
2011-05-10,PearceRAAF,0,0
2011-05-11,PearceRAAF,0,0
2011-05-12,PearceRAAF,0,0
2011-05-13,PearceRAAF,0,0
2011-05-14,PearceRAAF,0,0
2011-05-15,PearceRAAF,0,0
2011-05-16,PearceRAAF,0,0
2011-05-17,PearceRAAF,1,0
2011-05-18,PearceRAAF,0,0
2011-05-19,PearceRAAF,0,0
2011-05-20,PearceRAAF,0,1
2011-05-21,PearceRAAF,0,0
2011-05-22,PearceRAAF,1,0
2011-05-23,PearceRAAF,0,0
2011-05-24,PearceRAAF,0,0
2011-05-25,PearceRAAF,0,0
2011-05-26,PearceRAAF,0,0
2011-05-27,PearceRAAF,0,0
2011-05-28,PearceRAAF,0,0
2011-05-29,PearceRAAF,1,0
2011-05-30,PearceRAAF,1,0
2011-05-31,PearceRAAF,1,1
2011-06-01,PearceRAAF,1,1
2011-06-02,PearceRAAF,0,0
2011-06-03,PearceRAAF,0,0
2011-06-04,PearceRAAF,0,0
2011-06-05,PearceRAAF,0,0
2011-06-06,PearceRAAF,0,0
2011-06-07,PearceRAAF,0,0
2011-06-08,PearceRAAF,0,0
2011-06-09,PearceRAAF,0,0
2011-06-10,PearceRAAF,0,0
2011-06-11,PearceRAAF,0,0
2011-06-12,PearceRAAF,0,0
2011-06-13,PearceRAAF,1,0
2011-06-14,PearceRAAF,1,1
2011-06-15,PearceRAAF,1,0
2011-06-16,PearceRAAF,0,0
2011-06-17,PearceRAAF,0,0
2011-06-18,PearceRAAF,0,1
2011-06-19,PearceRAAF,1,0
2011-06-20,PearceRAAF,0,1
2011-06-21,PearceRAAF,0,0
2011-06-22,PearceRAAF,0,0
2011-06-23,PearceRAAF,0,0
2011-06-24,PearceRAAF,0,0
2011-06-25,PearceRAAF,0,0
2011-06-26,PearceRAAF,1,0
2011-06-27,PearceRAAF,1,0
2011-06-28,PearceRAAF,1,1
2011-06-29,PearceRAAF,0,0
2011-06-30,PearceRAAF,1,1
2011-07-01,PearceRAAF,1,0
2011-07-02,PearceRAAF,1,1
2011-07-03,PearceRAAF,0,0
2011-07-04,PearceRAAF,0,0
2011-07-05,PearceRAAF,0,0
2011-07-06,PearceRAAF,0,0
2011-07-07,PearceRAAF,0,0
2011-07-08,PearceRAAF,0,0
2011-07-09,PearceRAAF,0,0
2011-07-10,PearceRAAF,1,1
2011-07-11,PearceRAAF,1,1
2011-07-12,PearceRAAF,0,0
2011-07-13,PearceRAAF,0,0
2011-07-14,PearceRAAF,1,0
2011-07-15,PearceRAAF,1,1
2011-07-16,PearceRAAF,0,0
2011-07-17,PearceRAAF,0,0
2011-07-18,PearceRAAF,0,0
2011-07-19,PearceRAAF,0,0
2011-07-20,PearceRAAF,1,1
2011-07-21,PearceRAAF,1,1
2011-07-22,PearceRAAF,1,1
2011-07-23,PearceRAAF,0,0
2011-07-24,PearceRAAF,0,0
2011-07-25,PearceRAAF,1,1
2011-07-26,PearceRAAF,0,0
2011-07-27,PearceRAAF,0,0
2011-07-28,PearceRAAF,0,1
2011-07-29,PearceRAAF,1,0
2011-07-30,PearceRAAF,1,0
2011-07-31,PearceRAAF,1,1
2011-08-01,PearceRAAF,1,1
2011-08-02,PearceRAAF,1,1
2011-08-03,PearceRAAF,1,1
2011-08-04,PearceRAAF,0,0
2011-08-05,PearceRAAF,0,0
2011-08-06,PearceRAAF,0,0
2011-08-07,PearceRAAF,1,0
2011-08-08,PearceRAAF,1,1
2011-08-09,PearceRAAF,0,0
2011-08-10,PearceRAAF,0,0
2011-08-11,PearceRAAF,0,0
2011-08-12,PearceRAAF,0,0
2011-08-13,PearceRAAF,0,0
2011-08-14,PearceRAAF,1,0
2011-08-15,PearceRAAF,1,0
2011-08-16,PearceRAAF,0,1
2011-08-17,PearceRAAF,0,0
2011-08-18,PearceRAAF,0,0
2011-08-19,PearceRAAF,0,0
2011-08-20,PearceRAAF,0,0
2011-08-21,PearceRAAF,1,0
2011-08-22,PearceRAAF,0,0
2011-08-23,PearceRAAF,1,0
2011-08-24,PearceRAAF,0,0
2011-08-25,PearceRAAF,0,0
2011-08-26,PearceRAAF,0,0
2011-08-27,PearceRAAF,0,0
2011-08-28,PearceRAAF,0,0
2011-08-29,PearceRAAF,0,0
2011-08-30,PearceRAAF,0,1
2011-08-31,PearceRAAF,0,0
2011-09-01,PearceRAAF,1,0
2011-09-02,PearceRAAF,0,1
2011-09-03,PearceRAAF,0,1
2011-09-04,PearceRAAF,1,1
2011-09-05,PearceRAAF,0,0
2011-09-06,PearceRAAF,0,0
2011-09-07,PearceRAAF,0,0
2011-09-08,PearceRAAF,0,0
2011-09-09,PearceRAAF,0,0
2011-09-10,PearceRAAF,0,0
2011-09-11,PearceRAAF,0,0
2011-09-12,PearceRAAF,0,0
2011-09-13,PearceRAAF,0,0
2011-09-14,PearceRAAF,1,0
2011-09-15,PearceRAAF,1,1
2011-09-16,PearceRAAF,0,0
2011-09-17,PearceRAAF,0,0
2011-09-18,PearceRAAF,1,0
2011-09-19,PearceRAAF,0,1
2011-09-20,PearceRAAF,0,0
2011-09-21,PearceRAAF,1,1
2011-09-22,PearceRAAF,0,0
2011-09-23,PearceRAAF,0,0
2011-09-24,PearceRAAF,0,0
2011-09-25,PearceRAAF,1,0
2011-09-26,PearceRAAF,1,0
2011-09-27,PearceRAAF,1,1
2011-09-28,PearceRAAF,0,0
2011-09-29,PearceRAAF,0,0
2011-09-30,PearceRAAF,0,0
2011-10-01,PearceRAAF,0,0
2011-10-02,PearceRAAF,0,0
2011-10-03,PearceRAAF,0,0
2011-10-04,PearceRAAF,0,0
2011-10-05,PearceRAAF,0,0
2011-10-06,PearceRAAF,0,0
2011-10-07,PearceRAAF,0,0
2011-10-08,PearceRAAF,0,0
2011-10-09,PearceRAAF,1,0
2011-10-10,PearceRAAF,1,0
2011-10-11,PearceRAAF,0,0
2011-10-12,PearceRAAF,0,0
2011-10-13,PearceRAAF,1,0
2011-10-14,PearceRAAF,0,0
2011-10-15,PearceRAAF,0,0
2011-10-16,PearceRAAF,0,0
2011-10-17,PearceRAAF,1,0
2011-10-18,PearceRAAF,1,0
2011-10-19,PearceRAAF,0,0
2011-10-20,PearceRAAF,0,0
2011-10-21,PearceRAAF,0,0
2011-10-22,PearceRAAF,1,0
2011-10-23,PearceRAAF,0,0
2011-10-24,PearceRAAF,1,0
2011-10-25,PearceRAAF,0,0
2011-10-26,PearceRAAF,1,1
2011-10-27,PearceRAAF,0,0
2011-10-28,PearceRAAF,0,0
2011-10-29,PearceRAAF,0,0
2011-10-30,PearceRAAF,0,0
2011-10-31,PearceRAAF,0,0
2011-11-01,PearceRAAF,0,0
2011-11-02,PearceRAAF,0,0
2011-11-03,PearceRAAF,0,1
2011-11-04,PearceRAAF,0,0
2011-11-05,PearceRAAF,0,0
2011-11-06,PearceRAAF,1,0
2011-11-07,PearceRAAF,1,1
2011-11-08,PearceRAAF,1,1
2011-11-09,PearceRAAF,0,0
2011-11-10,PearceRAAF,0,0
2011-11-11,PearceRAAF,0,0
2011-11-12,PearceRAAF,0,0
2011-11-13,PearceRAAF,0,0
2011-11-14,PearceRAAF,0,0
2011-11-15,PearceRAAF,0,0
2011-11-16,PearceRAAF,0,0
2011-11-17,PearceRAAF,1,0
2011-11-18,PearceRAAF,0,0
2011-11-19,PearceRAAF,0,0
2011-11-20,PearceRAAF,0,0
2011-11-21,PearceRAAF,0,0
2011-11-22,PearceRAAF,0,0
2011-11-23,PearceRAAF,0,0
2011-11-24,PearceRAAF,0,0
2011-11-25,PearceRAAF,0,0
2011-11-26,PearceRAAF,0,0
2011-11-27,PearceRAAF,0,0
2011-11-28,PearceRAAF,0,0
2011-11-29,PearceRAAF,0,0
2011-11-30,PearceRAAF,0,0
2011-12-01,PearceRAAF,0,0
2011-12-02,PearceRAAF,0,0
2011-12-03,PearceRAAF,0,0
2011-12-04,PearceRAAF,0,0
2011-12-05,PearceRAAF,0,0
2011-12-06,PearceRAAF,1,1
2011-12-07,PearceRAAF,0,0
2011-12-08,PearceRAAF,0,0
2011-12-09,PearceRAAF,0,0
2011-12-10,PearceRAAF,0,0
2011-12-11,PearceRAAF,0,0
2011-12-12,PearceRAAF,0,0
2011-12-13,PearceRAAF,0,0
2011-12-14,PearceRAAF,0,0
2011-12-15,PearceRAAF,0,0
2011-12-16,PearceRAAF,0,0
2011-12-17,PearceRAAF,0,0
2011-12-18,PearceRAAF,0,0
2011-12-19,PearceRAAF,0,0
2011-12-20,PearceRAAF,0,0
2011-12-21,PearceRAAF,0,0
2011-12-22,PearceRAAF,0,0
2011-12-23,PearceRAAF,0,0
2011-12-24,PearceRAAF,0,0
2011-12-25,PearceRAAF,0,0
2011-12-26,PearceRAAF,0,0
2011-12-27,PearceRAAF,0,0
2011-12-28,PearceRAAF,0,0
2011-12-29,PearceRAAF,0,0
2011-12-30,PearceRAAF,0,0
2011-12-31,PearceRAAF,0,0
2012-01-01,PearceRAAF,0,0
2012-01-02,PearceRAAF,0,0
2012-01-03,PearceRAAF,0,0
2012-01-04,PearceRAAF,0,0
2012-01-05,PearceRAAF,0,0
2012-01-06,PearceRAAF,0,0
2012-01-07,PearceRAAF,0,0
2012-01-08,PearceRAAF,0,0
2012-01-09,PearceRAAF,0,0
2012-01-10,PearceRAAF,0,0
2012-01-11,PearceRAAF,0,0
2012-01-12,PearceRAAF,0,0
2012-01-13,PearceRAAF,0,0
2012-01-14,PearceRAAF,0,0
2012-01-15,PearceRAAF,0,0
2012-01-16,PearceRAAF,0,0
2012-01-17,PearceRAAF,0,0
2012-01-18,PearceRAAF,0,0
2012-01-19,PearceRAAF,0,0
2012-01-20,PearceRAAF,0,0
2012-01-21,PearceRAAF,0,0
2012-01-22,PearceRAAF,0,0
2012-01-23,PearceRAAF,0,0
2012-01-24,PearceRAAF,0,0
2012-01-25,PearceRAAF,0,0
2012-01-26,PearceRAAF,1,0
2012-01-27,PearceRAAF,0,0
2012-01-28,PearceRAAF,0,0
2012-01-29,PearceRAAF,0,0
2012-01-30,PearceRAAF,0,0
2012-01-31,PearceRAAF,0,0
2012-02-01,PearceRAAF,1,0
2012-02-02,PearceRAAF,1,0
2012-02-03,PearceRAAF,0,1
2012-02-04,PearceRAAF,0,0
2012-02-05,PearceRAAF,0,0
2012-02-06,PearceRAAF,0,0
2012-02-07,PearceRAAF,0,0
2012-02-08,PearceRAAF,0,0
2012-02-09,PearceRAAF,0,0
2012-02-10,PearceRAAF,0,0
2012-02-11,PearceRAAF,0,0
2012-02-12,PearceRAAF,0,0
2012-02-13,PearceRAAF,0,0
2012-02-14,PearceRAAF,0,0
2012-02-15,PearceRAAF,0,0
2012-02-16,PearceRAAF,0,0
2012-02-17,PearceRAAF,0,0
2012-02-18,PearceRAAF,0,0
2012-02-19,PearceRAAF,0,0
2012-02-20,PearceRAAF,0,0
2012-02-21,PearceRAAF,0,0
2012-02-22,PearceRAAF,0,0
2012-02-23,PearceRAAF,0,0
2012-02-24,PearceRAAF,0,0
2012-02-25,PearceRAAF,0,0
2012-02-26,PearceRAAF,0,0
2012-02-27,PearceRAAF,0,0
2012-02-28,PearceRAAF,0,0
2012-02-29,PearceRAAF,0,0
2012-03-01,PearceRAAF,0,0
2012-03-02,PearceRAAF,0,0
2012-03-03,PearceRAAF,0,0
2012-03-04,PearceRAAF,0,0
2012-03-05,PearceRAAF,0,0
2012-03-06,PearceRAAF,0,0
2012-03-07,PearceRAAF,0,0
2012-03-08,PearceRAAF,0,0
2012-03-09,PearceRAAF,0,0
2012-03-10,PearceRAAF,0,0
2012-03-11,PearceRAAF,0,0
2012-03-12,PearceRAAF,0,0
2012-03-13,PearceRAAF,0,0
2012-03-14,PearceRAAF,0,0
2012-03-15,PearceRAAF,0,0
2012-03-16,PearceRAAF,0,0
2012-03-17,PearceRAAF,0,0
2012-03-18,PearceRAAF,0,0
2012-03-19,PearceRAAF,0,0
2012-03-20,PearceRAAF,0,0
2012-03-21,PearceRAAF,0,0
2012-03-22,PearceRAAF,0,0
2012-03-23,PearceRAAF,0,0
2012-03-24,PearceRAAF,0,0
2012-03-25,PearceRAAF,0,0
2012-03-26,PearceRAAF,0,0
2012-03-27,PearceRAAF,0,0
2012-03-28,PearceRAAF,0,0
2012-03-29,PearceRAAF,0,0
2012-03-30,PearceRAAF,0,0
2012-03-31,PearceRAAF,0,0
2012-04-01,PearceRAAF,0,0
2012-04-02,PearceRAAF,1,0
2012-04-03,PearceRAAF,0,0
2012-04-04,PearceRAAF,1,0
2012-04-05,PearceRAAF,0,0
2012-04-06,PearceRAAF,0,0
2012-04-07,PearceRAAF,0,0
2012-04-08,PearceRAAF,0,0
2012-04-09,PearceRAAF,0,0
2012-04-10,PearceRAAF,0,0
2012-04-11,PearceRAAF,0,0
2012-04-12,PearceRAAF,0,0
2012-04-13,PearceRAAF,0,0
2012-04-14,PearceRAAF,0,0
2012-04-15,PearceRAAF,0,0
2012-04-16,PearceRAAF,0,0
2012-04-17,PearceRAAF,0,0
2012-04-18,PearceRAAF,1,0
2012-04-19,PearceRAAF,0,0
2012-04-20,PearceRAAF,0,0
2012-04-21,PearceRAAF,0,0
2012-04-22,PearceRAAF,0,0
2012-04-23,PearceRAAF,0,0
2012-04-24,PearceRAAF,0,0
2012-04-25,PearceRAAF,0,0
2012-04-26,PearceRAAF,0,0
2012-04-27,PearceRAAF,0,0
2012-04-28,PearceRAAF,0,0
2012-04-29,PearceRAAF,1,0
2012-04-30,PearceRAAF,0,0
2012-05-01,PearceRAAF,0,0
2012-05-02,PearceRAAF,0,0
2012-05-03,PearceRAAF,1,0
2012-05-04,PearceRAAF,0,1
2012-05-05,PearceRAAF,0,1
2012-05-06,PearceRAAF,1,0
2012-05-07,PearceRAAF,1,1
2012-05-08,PearceRAAF,0,0
2012-05-09,PearceRAAF,1,1
2012-05-10,PearceRAAF,0,0
2012-05-11,PearceRAAF,0,0
2012-05-12,PearceRAAF,0,0
2012-05-13,PearceRAAF,0,0
2012-05-14,PearceRAAF,1,0
2012-05-15,PearceRAAF,1,1
2012-05-16,PearceRAAF,0,0
2012-05-17,PearceRAAF,0,0
2012-05-18,PearceRAAF,0,0
2012-05-19,PearceRAAF,0,0
2012-05-20,PearceRAAF,0,0
2012-05-21,PearceRAAF,0,0
2012-05-22,PearceRAAF,0,0
2012-05-23,PearceRAAF,0,0
2012-05-24,PearceRAAF,0,0
2012-05-25,PearceRAAF,0,0
2012-05-26,PearceRAAF,0,0
2012-05-27,PearceRAAF,0,0
2012-05-28,PearceRAAF,0,0
2012-05-29,PearceRAAF,0,0
2012-05-30,PearceRAAF,0,0
2012-05-31,PearceRAAF,1,0
2012-06-01,PearceRAAF,0,1
2012-06-02,PearceRAAF,0,0
2012-06-03,PearceRAAF,0,0
2012-06-04,PearceRAAF,0,0
2012-06-05,PearceRAAF,0,0
2012-06-06,PearceRAAF,1,1
2012-06-07,PearceRAAF,1,1
2012-06-08,PearceRAAF,0,1
2012-06-09,PearceRAAF,0,0
2012-06-10,PearceRAAF,1,1
2012-06-11,PearceRAAF,1,0
2012-06-12,PearceRAAF,1,1
2012-06-13,PearceRAAF,0,0
2012-06-14,PearceRAAF,1,1
2012-06-15,PearceRAAF,0,1
2012-06-16,PearceRAAF,0,1
2012-06-17,PearceRAAF,1,0
2012-06-18,PearceRAAF,0,0
2012-06-19,PearceRAAF,0,1
2012-06-20,PearceRAAF,1,1
2012-06-21,PearceRAAF,0,0
2012-06-22,PearceRAAF,0,0
2012-06-23,PearceRAAF,0,0
2012-06-24,PearceRAAF,0,0
2012-06-25,PearceRAAF,0,0
2012-06-26,PearceRAAF,1,1
2012-06-27,PearceRAAF,1,0
2012-06-28,PearceRAAF,1,0
2012-06-29,PearceRAAF,0,0
2012-06-30,PearceRAAF,0,0
2012-07-01,PearceRAAF,0,0
2012-07-02,PearceRAAF,0,0
2012-07-03,PearceRAAF,0,0
2012-07-04,PearceRAAF,0,0
2012-07-05,PearceRAAF,0,0
2012-07-06,PearceRAAF,1,0
2012-07-07,PearceRAAF,0,0
2012-07-08,PearceRAAF,0,0
2012-07-09,PearceRAAF,1,0
2012-07-10,PearceRAAF,1,1
2012-07-11,PearceRAAF,0,0
2012-07-12,PearceRAAF,0,0
2012-07-13,PearceRAAF,0,0
2012-07-14,PearceRAAF,0,0
2012-07-15,PearceRAAF,1,0
2012-07-16,PearceRAAF,1,1
2012-07-17,PearceRAAF,0,0
2012-07-18,PearceRAAF,0,0
2012-07-19,PearceRAAF,0,0
2012-07-20,PearceRAAF,0,0
2012-07-21,PearceRAAF,0,0
2012-07-22,PearceRAAF,1,0
2012-07-23,PearceRAAF,0,0
2012-07-24,PearceRAAF,0,0
2012-07-25,PearceRAAF,0,0
2012-07-26,PearceRAAF,0,0
2012-07-27,PearceRAAF,0,0
2012-07-28,PearceRAAF,0,0
2012-07-29,PearceRAAF,0,0
2012-07-30,PearceRAAF,0,0
2012-07-31,PearceRAAF,1,1
2012-08-01,PearceRAAF,1,0
2012-08-02,PearceRAAF,1,0
2012-08-03,PearceRAAF,1,0
2012-08-04,PearceRAAF,1,1
2012-08-05,PearceRAAF,1,0
2012-08-06,PearceRAAF,1,0
2012-08-07,PearceRAAF,1,0
2012-08-08,PearceRAAF,0,0
2012-08-09,PearceRAAF,0,0
2012-08-10,PearceRAAF,0,0
2012-08-11,PearceRAAF,0,0
2012-08-12,PearceRAAF,1,1
2012-08-13,PearceRAAF,0,0
2012-08-14,PearceRAAF,1,0
2012-08-15,PearceRAAF,0,0
2012-08-16,PearceRAAF,0,0
2012-08-17,PearceRAAF,0,0
2012-08-18,PearceRAAF,0,0
2012-08-19,PearceRAAF,0,0
2012-08-20,PearceRAAF,1,0
2012-08-21,PearceRAAF,1,1
2012-08-22,PearceRAAF,0,0
2012-08-23,PearceRAAF,0,0
2012-08-24,PearceRAAF,0,0
2012-08-25,PearceRAAF,0,0
2012-08-26,PearceRAAF,0,0
2012-08-27,PearceRAAF,1,1
2012-08-28,PearceRAAF,1,0
2012-08-29,PearceRAAF,0,0
2012-08-30,PearceRAAF,0,0
2012-08-31,PearceRAAF,0,1
2012-09-01,PearceRAAF,0,0
2012-09-02,PearceRAAF,1,0
2012-09-03,PearceRAAF,1,0
2012-09-04,PearceRAAF,1,0
2012-09-05,PearceRAAF,1,1
2012-09-06,PearceRAAF,0,0
2012-09-07,PearceRAAF,0,0
2012-09-08,PearceRAAF,0,0
2012-09-09,PearceRAAF,0,0
2012-09-10,PearceRAAF,1,0
2012-09-11,PearceRAAF,0,0
2012-09-12,PearceRAAF,0,0
2012-09-13,PearceRAAF,0,0
2012-09-14,PearceRAAF,0,0
2012-09-15,PearceRAAF,0,0
2012-09-16,PearceRAAF,0,0
2012-09-17,PearceRAAF,1,0
2012-09-18,PearceRAAF,0,1
2012-09-19,PearceRAAF,1,0
2012-09-20,PearceRAAF,0,0
2012-09-21,PearceRAAF,0,1
2012-09-22,PearceRAAF,0,0
2012-09-23,PearceRAAF,1,0
2012-09-24,PearceRAAF,1,0
2012-09-25,PearceRAAF,1,1
2012-09-26,PearceRAAF,1,1
2012-09-27,PearceRAAF,1,0
2012-09-28,PearceRAAF,0,0
2012-09-29,PearceRAAF,0,0
2012-09-30,PearceRAAF,0,0
2012-10-01,PearceRAAF,0,0
2012-10-02,PearceRAAF,1,1
2012-10-03,PearceRAAF,0,0
2012-10-04,PearceRAAF,0,0
2012-10-05,PearceRAAF,0,0
2012-10-06,PearceRAAF,0,0
2012-10-07,PearceRAAF,1,0
2012-10-08,PearceRAAF,0,0
2012-10-09,PearceRAAF,0,0
2012-10-10,PearceRAAF,0,0
2012-10-11,PearceRAAF,0,0
2012-10-12,PearceRAAF,0,0
2012-10-13,PearceRAAF,0,1
2012-10-14,PearceRAAF,1,1
2012-10-15,PearceRAAF,0,0
2012-10-16,PearceRAAF,0,0
2012-10-17,PearceRAAF,0,0
2012-10-18,PearceRAAF,0,0
2012-10-19,PearceRAAF,0,0
2012-10-20,PearceRAAF,0,0
2012-10-21,PearceRAAF,0,0
2012-10-22,PearceRAAF,0,0
2012-10-23,PearceRAAF,0,0
2012-10-24,PearceRAAF,0,0
2012-10-25,PearceRAAF,0,0
2012-10-26,PearceRAAF,0,0
2012-10-27,PearceRAAF,0,0
2012-10-28,PearceRAAF,0,0
2012-10-29,PearceRAAF,0,0
2012-10-30,PearceRAAF,0,0
2012-10-31,PearceRAAF,0,0
2012-11-01,PearceRAAF,0,0
2012-11-02,PearceRAAF,0,0
2012-11-03,PearceRAAF,0,1
2012-11-04,PearceRAAF,1,1
2012-11-05,PearceRAAF,0,0
2012-11-06,PearceRAAF,0,0
2012-11-07,PearceRAAF,0,0
2012-11-08,PearceRAAF,0,0
2012-11-09,PearceRAAF,0,0
2012-11-10,PearceRAAF,0,0
2012-11-11,PearceRAAF,0,0
2012-11-12,PearceRAAF,0,0
2012-11-13,PearceRAAF,0,0
2012-11-14,PearceRAAF,0,0
2012-11-15,PearceRAAF,0,0
2012-11-16,PearceRAAF,0,0
2012-11-17,PearceRAAF,0,0
2012-11-18,PearceRAAF,0,0
2012-11-19,PearceRAAF,0,0
2012-11-20,PearceRAAF,0,0
2012-11-21,PearceRAAF,0,0
2012-11-22,PearceRAAF,0,0
2012-11-23,PearceRAAF,0,0
2012-11-24,PearceRAAF,1,0
2012-11-25,PearceRAAF,0,0
2012-11-26,PearceRAAF,0,0
2012-11-27,PearceRAAF,1,0
2012-11-28,PearceRAAF,1,1
2012-11-29,PearceRAAF,1,0
2012-11-30,PearceRAAF,0,0
2013-01-01,PearceRAAF,0,0
2013-01-02,PearceRAAF,0,0
2013-01-03,PearceRAAF,0,0
2013-01-04,PearceRAAF,0,0
2013-01-05,PearceRAAF,0,0
2013-01-06,PearceRAAF,0,0
2013-01-07,PearceRAAF,0,0
2013-01-08,PearceRAAF,0,0
